content,at,userName,score,application
user interfacenya bilang cukup jadul saat kurang update buat aplikasi asa boring maksimal lihat transaksi jangka waktu 1 bulan seperti aplikasi bank belah masih bisa lihat transaksi sudah lebih 2 bulan,2023-10-29 18:22:18,Rifai Zulkifli,3,BCA
update bisa log in selalu keluar tiba2 sih chace data mau log in ulangreg ulang bisa padahal pakai no sama pake no malah suruh reg atm sdh reg atm masih bisa di baik dong,2023-10-27 17:54:25,Willydionline,2,BCA
kalo bisa buat aplikasi vermuk jangan sulit taransaksi gara2 bisa login bcamobile mati kutu transaksi trimakasih buat hidup susah sini jaun kantor cabang bca,2023-10-27 15:03:30,dicky rizaldy,1,BCA
update minta verifikasi ulang kirim sms verifikasi gagal kirim padahal pulsa ada coba sms e nomor kontak biasa kirim sedang as verification kirim mohon bantu masalah,2023-10-27 11:51:46,Relung Terdalam,2,BCA
akhir2 susah log in tau2 keluar sendiri di update sama susah log in sekali log in indikasi warna merah tunggu tau2 ngeblank keluar sendiri,2023-10-26 21:21:10,maria abdi catur rini,2,BCA
sangat bagus ribet ribet nyadan sangat mudah guna tidak seperti aplikasi bank belah hanya menang nama doang uang nasabah banyak bermasalahterimakasih bca moga tambah bagus semuanyamantap bca,2023-10-26 21:04:37,Paijo,5,BCA
verifikasi wajah gagal terus jangan jawab bla bla bla semua udah dilakuin lebih baik tambah deh verifikasi misal sidik jari apa patok verifikasi wajah aja iya kalo verifikasi mudah gagal gagal terus,2023-10-26 12:53:28,Muhamad Hanip,1,BCA
kecewa sama appnya sering banget keluar verifikasi ulang kata simnya beda padahal tidakpernah copot kartu sim gue fix dong bug apa tidak nyaman banget jadi verifikasi kan butuh pulsa sedang jaman sekarang jarang ngisi pulsangerepotin tau,2023-10-26 10:05:29,D S,3,BCA
sengaja kasih bintang 2 diupdate bukan makin oke malah tambah ngaco aplikasi nya bisa login masukin kode akses malah muncul begini 208unable authenticate your identity padahal bom baik2 aja mohon segera baik,2023-10-25 11:32:24,imam' Susyanto,2,BCA
sangat kecewa lama pakai bca mobile ganti hp dowload app verifikasi wajah kamera nya blank fungsi jadi transaksi ganggu lebih baik aplikasi dulu segera baharu maaf sy kasi bintang satu krana transakasi hambat,2023-10-25 10:32:17,Wayan La Bali,1,BCA
ui aplikasi terlalu usang tidak tarik harap baik update ui tidak kaku beri user experience lebih baik moga masuk saya sampai bantu mau dengar,2023-10-24 03:17:37,joly pang,2,BCA
akhirakhir aplikasi bca mobile sangat sulit guna indikator selalu warna merah error langsung keluar aplikasi balik menu utama hapus cache aplikasi restart hp ulang kali tetap temu solusi bad bad bad,2023-10-23 16:09:33,Yulinda Salsabila,1,BCA
banyak kurang mau verifikasi wajah susah sistem kamera muncul pada atur di beri izin akses kamera utama notifikasi orang yang transfer rekening tidak sdh masuk belum,2023-10-23 12:47:23,D Nata,2,BCA
kecewa sekali lama kurang lebih 4thn pakai m banking baru kali kecewa banget isi pulsa 5 kali masuk saldo kurang di status mutasi dana keluar sampe 5 kali ke bank komplain nya bisa online,2023-10-22 19:30:19,Syah Fitri,2,BCA
sangat kecewa verifikasi ktp wajah selalu gagal padahal kali kali foto ulang seperti mbangking lain verifikasi satu kali langsung oke,2023-10-22 17:06:47,Nining Endang k,2,BCA
mau sign in aplikasi susah stengah mati sampai2 verifikasi sms habisin pulsa 5rb lebih lama2 aplikasi buruk kerja woy sekarang belum bs log in rugi nasabah sajaparah mau pakai loading trs an sangatttttt kecewa,2023-10-21 15:09:11,Agus Junaedi,1,BCA
bagus tolong baik sistem biometrik daftar ulang buka perangkat lain gagal terus sangat resah ketika mengggunakan bosan kalo jadi yang ini terus moga dengar saran nya terimakasih,2023-10-20 17:29:35,Tommy Purnomo,2,BCA
dong verifikasi wajah nonaktifin enggak opsi tidak pake verifikasi wajah ngrepotin lebih verifikasi sering ngbug n gagal terus jelek sekali aplikasi sekarang buang2 waktu n pulsa,2023-10-20 09:56:48,asnizar saha,1,BCA
desain interfacenya perlu baharu banyak fitur terlalu penting tampil jadul ikon besar besar kurang tarik terus ribet mau ngecek apa masuk itu aku tidak mau ngebandingin sama lain paling ada ubah lah biar modrn,2023-10-19 20:15:00,LAILI AHMAD NAFIS,5,BCA
lampu indikator sering meraah restart hp udah mode pesawat udah jaring stabil hadduhhh dong bca jangan sering2 indikator merah susah jadi mau transaksi,2023-10-18 09:47:08,Ryza Orc,4,BCA
sangat kecewa kali harus verifikaai data wajah tiap mau verifikasi wajah kamera muncul langsung ngblank fungsi restart beberapa x tetap sama sangat menggangu transaksi jadi,2023-10-17 07:54:00,Gio Daffa,3,BCA
dr bintang 2 jadi bintang 1 kl ads nol bintang kasihini makin nyusahinbukanya makin gampang update percuma mbca kl makin susah aktivitas susah gilir sdh sim selalu di slot utama kartu sim perlu bukan buat mbca doangada perlu,2023-10-13 06:24:53,Lex bensel,1,BCA
diupdate hampir tiap malamindikator merah tunggu lama ada respon log out log in tetep sama diupdate makin bagus malah makin buruk,2023-10-11 21:07:20,Putri Primavera,1,BCA
kenapa dah aplikasi bisa baru mulu padahal udah 100 baru tiba tiba gagal padahal jaring stabil ruang simpan cukup terus bisa transfer rekening sama bisa gunain mcommerce nya di baik ya depan,2023-10-11 15:08:24,Ratih Purwasih,5,BCA
kmaren lampu indikator merah terussudah restart hpsdh update apphsilnya ttap tdak edit d coba pke pket data gilir pke wifi merah indikatornymohon segera perbaikannypdahal signal wifi bgus,2023-10-11 10:01:49,Happy Marlina (elin),2,BCA
aplikasi bagus jalan lancar pernah kendala transaksi cuma kadang nunggu warna indikator aja merah biru hijau dulu apa beda bca mobile mybca,2023-10-11 08:05:16,Wahyu Junianto,5,BCA
makin jelek aplikasi lampu indikator merah terus suruh restart hp aktif mode pesawat 2030 dtk semua uda laku lampu biru nyala selalu muncul unable to authenticate your identity masa tiap kali mau masuk mbca verifikasi ulang parah kali baik lah bugnya heii bca haduhhh,2023-10-10 12:48:45,Shalyn Phing,1,BCA
experience bikin kecewa user interfacenya tidak pernah baru ayo bikin lebih friendly lebih selalu senang transaksi mobile banking nya fiturnya baik didevelop misal cek saldo cukup home page login langsung fingerprint moga depan terap trims,2023-10-09 23:03:44,Rizaki Akhirunnahar,4,BCA
terlalu sering indikator merah padahal app selalu update koneksi stabil pakai sim card harus walaupun tunggu berlamalama tetap hijau lebih besar persentase merah banding hijau edit laku clear cache lalu setting android apps biasa problem atas thx,2023-10-09 16:00:19,Luther Elia Sihombing,4,BCA
bca mobile nya sering eror minta update udah update malah lampu indikator nya merah terus paket internet bnyak buka youtube tiktok instagram semua lancar pas buka bca mobile lampu indikator nya merah terus lah baik sistem nya jangan ini sangat kecewa,2023-10-09 10:11:46,Rendy _ G,1,BCA
jaring kalo buka aplikasi lancar jayar pas buka bca mobile susah dapat lagi verifikasi akses kode bca mobile di tingkat cepat akses masuk aplikasi bca mobile nya,2023-10-08 10:21:05,Opin Gym,1,BCA
apps sulit masuk sms lama dn dpat sms mau masuk proses sangat lama padahal sinyal bagus pulsa ada data internet aktif sdh coba wifi sama proses masuk bisa tdak mudah mobile bangking lai mudah masuk bikin akun baru,2023-10-08 06:30:29,rojo koyo,1,BCA
sangat bantu semua transaksi apa mudah pembayaranhanya ya akhir akhir indikator selalu merahpadahal sinyal bagus koneksi yang laintlg baik aplikasinyakrn saat butuh desak eh malah bisa pakai m bankingnyajd sulit jalan,2023-10-08 05:51:10,Ita Latief,1,BCA
sistem verif muka pas verif gagal mulu makin sini makin ribet aja banyak transaksi jadi ambil dana terus top up tuju sini atm rusak jadi tambah ribet gara gara verif muka,2023-10-07 18:11:20,Aditia Awalu Fazril,1,BCA
harus ngirim sms premium seperti aplikasi mbanking lain butuh verifikasi kode otp nomer maupun email otentikasi moga lanjut maka otp pihak bca,2023-10-06 18:10:45,Stone Iswandi,1,BCA
saat transfer rekening sy saldo sy smpai potong 40 rebu lihat transaksi detail kan potong atas apa padahal bulan sy guna atm bca sy tau ada biaya administrasi bulan,2023-10-06 16:50:17,Nurul Sabrina,2,BCA
terlalu sering aplikasi minta aktivasi ulang notif sambung simcard bikin ribet susah lelet kalo buru buru mau pakai mbanking guna pascabayar ada pulsa isi pulsa dulu tahun masa 3 kali bank tidak bgto,2023-10-06 15:08:17,Tio Fanni Br Sitorus (mermaid),1,BCA
sihh belakang lampu indikator selalu merah pdahal wifi aman buka lain hanya buka mbanking lampu merah sangat sangat repot kalau sedang urgent transfer di tingkat kualitas layan,2023-10-06 13:40:10,Inggrit Pratiwi setiawan,1,BCA
kacau aplikasi sering tidakkonek tidakbisa pakai padahal jaring bagus mgkn salah satu trik bca nahan duit costumer aplikasi update makin hancur sehancurhancurnya parahhhhh it nya tamat apa ya kok bisa buat aplikasi begini usaha besar bca hadehhhhh,2023-10-05 21:07:29,Yumestius Wau,1,BCA
beberapa hari lampu indikator merah terus pakai sim wifi sama pada sinyal bagus segera baik kami nasabah banyak butuh transaksi online,2023-10-05 07:53:56,Erni,1,BCA
terima kasih atas baik aplikasi sekarang makin lancar tidak lagi bugs ganggu moga tetap demi lancar transaksi akan guna transaksi transfer aset crypto ke fiat via akun bca goodjob bca,2023-10-05 07:51:27,Stevan M,5,BCA
kenpa asuransi aktif mulu padahal beberapa kali tlpn halo bca nonaktif solusi gimna tagih tiap bulan masuk mulu padahal surat document kartu asuransi nya aja dateng udah tagih 2 bulan bangke,2023-10-05 00:41:26,Saung kangMus,1,BCA
ganti nomer baru tiba tahap akhir mala bisa masuk jaring koneksi lah lampu indikator warna hijau jadi kalau hp kentang tidakbisa pakai aplikasi m banking,2023-10-04 23:56:32,rama,1,BCA
update malah gagal masukin pasword udah telpon halo bca tidak solusi jd makin belit posisi luar negeri ending nya atm mbanking blokir semua padal ada uang di sana kecewa lah,2023-10-04 03:35:59,tria atmojo,1,BCA
dulu lancar banget pakek aplikasi sekarang tiap buka mbangking bca selalu tulis transaksi dapat proses kalau memang error sampek hari bisa buka,2023-10-03 12:44:39,Azizah Ziz,2,BCA
jauh baik2 moga selalu cuma memang terkadang error kapan hari mau cek saldo lihat hp restart baru muncul kadang lampu udah hijau tidak pakai transaksi,2023-10-03 09:27:35,A Rohmat & Halimah,5,BCA
makin malas pakai mbca baru pakai satu bulan udah error kali kata garagara nomor pakai beda padahal sama aja cuma posisi sim card aja tukar mau tidakmau login ulang mana bayar,2023-10-02 18:41:30,Yonkou 092015,2,BCA
top up flash 2 kali g masuk saldo potong tlp hallo bca buat lapor beberapa hari kemudian tlp case sdh selesai di bilang potong saldo jelas2 saldo kurang kecewa banget sh ada yang punya kasus rupa,2023-10-02 18:32:31,Nouval Fallah,1,BCA
flaz isi 5 xsaldo masuktapi saldo bca kurang hub customer service suruh email bukti dan ada lanjut sekarang malah berapa kali saldo hilang mutasi m banking ada aman kurang,2023-10-02 15:45:20,kendro yulianto,1,BCA
aku pertama kali bikin mbca tpi transaksi gagal terus udah upgrade udah restart hp sama gagal padahal no aktip terus pulsa sering apalagi jaring bagus terus udah cek provider no nya tetep bisa,2023-10-01 22:17:25,Nunung Nuraeni,1,BCA
aplikasi m banking sangat bantu segala bentuk transaksi jadi semua transaksi sangat mudah selsaikan dengan 1 klik aplikasi sangat rekomendasi buat guna utama para bisnis laku tramsaksi inti sangat rekomendasi banget,2023-10-01 12:40:16,Ali Gozali,5,BCA
udah beli pulsatrs aja pulsa kesedott ttp g loginalasan nya mff transaksi tidak laku silah ulang beberapa lagi dasar mengecewakandah lah mau pinda bank ajah sekalianbca ribet,2023-09-30 16:05:24,santri mama,1,BCA
mau kasih masuk banget fitur transfer langsung aktif regristasi mau resgristasinya sudah ribet banget harus ngurus ulang fitur transfer nya,2023-09-30 15:06:07,Andini Puspitasari,3,BCA
parah cek salok gilir uninstal malah bisa masuk sama sekali padahal jaring bagus pake wifi tidak bisa masuk ngeribetin banget nih aplikasi kalah banget ama aplikasi belah lancar jaya,2023-09-30 14:22:52,adiba shakila,1,BCA
aplikasi super ribet aktivasi daftar rekening pake kartu im3pas nyoba guna pake data seluler xl hp aplikasi tdak di akses pake data seluler sesuai aktivasi sprti mbanking lain,2023-09-30 14:21:37,khabibur rohman,1,BCA
laku transaksi bsi bca terang dibsi suksesberhasil di saldo bca masuk hubung cs tidak jawab bantu jelasjelas pihak bca tidak beri solusi lempar jawab,2023-09-30 01:08:07,Jaelani 97,1,BCA
padahal aku paling suka bangt kalo transfer tarik uang bca kenapa gilir aku mau buka rekening buat ambil gaji mau aktivasi malah notif layan sms ubah coba terus ampe abis tuh pulsa buka rekening malah bisa terus,2023-09-29 19:27:26,Yani Maryani,1,BCA
bukan jaring murni aplikasi di buka indikator merah padahal di coba wifi maupun jaring seluler,2023-09-29 18:57:13,Mahez channel,2,BCA
paraaah banget jelas butuh aplikasi praktis malah bikin repot suka ganggu sinyal kendala indikator kurang praktis,2023-09-29 18:54:06,Ade Aza,1,BCA
payah transaksi qr error alas koneksi buruk padahal sinyal oke ada kendala 2x itu saldo potong transaksi masuk 1x dana kembali 2mnggu kemudian yang 2 sekarang hampir 2 bulan ada dana payahhhhh,2023-09-29 18:27:44,Budi Setyawan,3,BCA
ngabisin pulsa masuk susah amatt lah smsnya gratis aja woy ampunnn gaji di dalem masuk kagak hadehhhhterus ngambilnya gimana coba lah,2023-09-29 18:22:38,Bocil Soekamti,1,BCA
mau nanya ni kenapa ko saldo nya muncul update baru aja masalah huhhh gimana nih usaha besar malah kaya gni,2023-09-29 03:34:11,Imron Rosadi,1,BCA
kaya aplikasi minta pulsa doang udah 2 hari kirim sms sampe sekarang buat login mbanking kode otp masuk masuk udah ngikutin apa di bilas cs bca sama aja tetep kode otp masuk masuk jadi bisa login mbanking pulsa ampe udah abis banyak beres,2023-09-29 02:31:55,Septian Ian,1,BCA
coba tidakdr pihak aplikator bca mobile banking baik nya sering banget sih mau transaksi tp nunggu beberapa padahal aplikasi tidakbermasalah,2023-09-28 12:20:09,Yuli Rahmawati,1,BCA
pindah akun mobile banking perangkat baru kartu sim pindah pulsa cukup sms pas habis masuk no card 16digit klik dan kirim sms proses nya gagal alas sinyal buruk coba beberapa lagi gitu terus gmna niii,2023-09-28 12:11:42,Celine Decy,1,BCA
hati2 sama agen ganda bank nyambi nawarin asuransikalo telpjangan asal jawab iya tiba2 saldo potong otomatis asuransi sekarang ambil sepakat nya pakai bukti rekam suaraga pake berkas2 tandatangan2 lagidulu cuma bank sebelahtapi sekarang rembet nyari duit nyari duittapi perlu seanjng,2023-09-28 09:06:45,restu pramono jati abednego,3,BCA
repot mau ganti kartu memoriharus lepas slot kartu simcard itu aplikasi minta ferikasi ulang padahal posisi simcard tetap kena biaya sms mahal,2023-09-28 08:55:03,Ferry Kurniawan,4,BCA
update aplikasi malah sering bs dipake nya nih aplikasi bca perhati sinyal bagus lampu indikator bs ubah mau tarik cardless jadi bs parah nih ken praktis malah zonk untung bawa uang cash kalo khan maluin jadi belanja,2023-09-27 20:58:07,Fitria Rahani,2,BCA
sedikit kecewa semenjak update lampu indikator selalu merah guna jaring wifi baru atau hospot hp inti nya jaring seluler kagak mau nyesel update nya dong baik masalah nya,2023-09-27 18:57:09,catoek channel,1,BCA
sangat parahhhhh parahhh parahhhhh sekalibikin kesel coba kali kali hari hari tetap gagal verifikasi wajahtidak respon atau info apapunmalah bingkai wajah merah apa jelas keteranganmeski tunggu lama lama pdhl sinyal okcahay okini parah bngeettt sekarang mbca tidak mudah akses,2023-09-27 16:23:20,Desi Lawati,1,BCA
gabisa verifikasi wajah padahal tempat udah terang wajah bener salah emang apa wajah sampai bisa verifikasi wajah baru pindah hp ko jadi susah makin aneh aja aplikasi m bca ni,2023-09-27 09:50:32,Khairul Satrianudin,1,BCA
mohon bantu nya dong transfer masuk mutasi ad kok saldo tidaknambah jelasin duit loh sudah kerja capek capek uang udah di transfer uang nya masuk di cek mutasi sudah ad,2023-09-27 02:51:40,Reza Febrian,3,BCA
parahhh butuh aplikasi praktis cepat ehh malah aja masalah nya transaksi tidaj laku tunggu beberapa hedehhh padahal jaring baguss wifi kencen tetep aja bisa di buka mbanking nya,2023-09-26 14:57:03,laoli marlin,1,BCA
apk aneh transfer rekening selalu hilang 50rb tanpa pemberitahuan notifikasi lebih bukan beda maling kecewa benget soal tiap ada transfer pasti aja hilang 50rb bikin kecewa itu karna ada pemberitahuan sama sekali,2023-09-26 03:49:51,video macammacam,1,BCA
tambah lama tambah buruk fiturnya kemarin error gara2 vermuk sekarang error gara2 kode otp masuk2 padahal pulsa udah habis 30rban,2023-09-25 16:31:47,Vicky Prasetya,1,BCA
kalau mau transaksi selalu tulis transaksi laku lampu indikatir warna hijau lampu indikator sering sekali warna merah padahal jaring sangat bagus semua aplikasi jalan lancar jadi sedikit susah kalau mau transaksi online di baik aplikasi,2023-09-25 12:13:43,Maya Astari,4,BCA
mau cek saldo gabisa padahal indikator warna hijau tulis nya sending terus langsung ubah biru kalo di klik hijau pulih,2023-09-25 12:06:46,Diana Permata,2,BCA
selalu lama mau proses apa sangat bingung makin update makin lambat sinyal bagus aplikasi nya lot,2023-09-25 11:57:21,Mantab Ok,1,BCA
ganggu pagi gabisa mau to up flazz gabisa ngisi atm saldo tarik top up nya masuk gimana sih harus kalo my bca ganggu buat jaga jaga kendala si flazz di top up aja,2023-09-25 11:56:07,Anis Ningsih,1,BCA
