at,userName,content,score,application
2023-05-14 10:55:32,Nuryanti,tampilan aplikasinya ketinggalan zman gmbarnya jlk tulisannya kecil bngt kalah sm mobile bi mndi yg tampilannya ok tulisannya besar fiturnya lengkap udh gt bca mobile pkai dibatasi lg wktnya klo udh sering masuk sruh tunggu 5 mnit gajebo klo mobile lain bs lngsung brkali2 masuk bisa,1,BCA
2023-05-14 05:37:24,Abidzar Nurfauzi,bengking bca sekarang saat ini di gunakan nya sangat parah saat sedang genting atau penting terkadang suka sering kali ada perbaikan aneeeeh memang ingin rasanya pindah bank kalau begini terus masalah nya,1,BCA
2023-05-13 05:51:13,Rofi Restu A,sebagai pengguna aplikasi ini sudah cukup lengkap dan baik dari selatan fitur nya termasuk juga tampilan konfirmasi logout nya soalnya klo layar sentuh sering gak sengaja jari ini menyentuh yang tidak di maksud hehehe cuma kalo bisa ada peningkatan lagi seperti penambahan daftar riwayat transaksi nya lumayan suka banyak yang butuh informasi ini soalnya pembatasan nya cuma bisa lihat 30 hari ke belakang aja termasuk saya yang suka lupa catatan transaksi lewat dari 1 bulan kebelakang he,5,BCA
2023-05-12 13:20:44,Andika Maulana Akbar,aplikasi mobile banking terbaik transaksi selalu berhasil dan tdk pernah pending buat pembayaran pun cukup mudahyang paling saya suka ada fitur lifestyle jadi beli tiket bioskop semakin mudah fitur2nya selalu berinovasi good job bca terimakasih telah memudahkan transaksi saya,5,BCA
2023-05-12 01:25:05,Rosmiyeti 9191,aplikasi bca sangat bagus dan amanmudah digunakan untuk semua kalangantransfer kemana saja dan ke bank apa saja bisa 1 detik ulang langsung erkirimayooooo sob pake mbanking yang sudah pasti legalitas nya yaitu bank central asia bcadan jangan lupa pas mau daftar masukan kode referalnya yang ada di atasagar proses mudah dan lancar di accterima kasih semoga ulasan ini bermanfaat,3,BCA
2023-05-10 11:20:35,Windi Riyadi,bca mobile skrg ribet harus pke verifikasi data foto ktp sm foto asli beda dikit aja gak ke verify log in nya jg ga bs pake faceidfingerprint sebenernya penggunaannya gak ribet tp mau log in nya yg jd ribet jd terhambat semua transaksi pdhl dlu ga perlu pke verify,2,BCA
2023-05-10 09:55:06,Chairul Wildan,tolong dipercantik lagi aplikasi nya dongg ketinggalan sm bank mandr yg aplikasi nya keren simple dan kekinian banget mau lihat semua riwayat transaksi di beberapa bulan lalu pun bisa sedangkan di bca untuk melihat transaksi saja dibatasi hanya sampai 10 transaksi,3,BCA
2023-05-09 09:39:42,wahyu aji,sejak updateminta login ulang saya login harus verifikasi ulang saya verifikasi ulang masukin digit rekening minta verif wajah verif gagal terus lampu biasa buat streaming yg terangnya minta ampun masih tetep gabisa hadeh,1,BCA
2023-05-08 16:36:00,Deans_90 chanel,aktifasi kembali dengan nomor yg sama karena akun ke blokirsetelah melakukan prosedur tetap sulit masuk lagi dikarenakan pesan tidak terkirimpadahal pulsa banyak dan jaringan onfire bangettolong perbaiki min,2,BCA
2023-05-08 16:12:55,Lanyta Tan,jelek banget aplikasinya udah 12x coba aktivasi ke hp baru jaringan iternet stabil pulsa sms juga ada tapi gagal terus aktivasi dengan alasan koneksi internet terputus jijik banget make aplikasi m banking jadinya tolong ya diperbaiki bca,1,BCA
2023-05-07 12:25:34,Roman Rezza,udah 3 hari ini saya kesel ma aplikasinyatf lemotdaftar rekening lain lemotbeli token lemotlampunya ijobirumerah ganti2an seperti eror padahal paket ku byk biasanya aplikasi ini banknya paling ku banggakan diantara bank2 lain,2,BCA
2023-05-07 02:01:31,Sueri Jadi,makin kacau ini mbanking bca terlebih di pembelian kuota internet pakai aplikasi ini 4bulan berturutturut sy beli pulsa disini malah gagal terus tapi saldo malah kepotongklo sdh gitu kita hrs buat laporan di hallo bca prosesnya panjangrefund nya juga lamamlm ini sy coba beli lagi kuota internet masih gagal lagi saldo rekening kepotong lagikerjaan hrs laporn lg dan beli pulsa tlp dlu bank bca kan besar kenapa msalah ini terulanulang terus seharusnya diperbaiki merugikan banget,1,BCA
2023-05-06 00:12:15,Ridho Azwar,akun bca mobile saya tidak ada notif muncul setiap kali orang men transfer ke saya solusi nya gimana yaa padahal udah di setting izinkan semua notifikasi aplikasi tapi tetep engga ada notif,5,BCA
2023-05-04 06:08:52,dwi apriyani,verifikasi diri selalu gagal kenapa susah sekali untuk mengaktifkan bca mobile padahal sebelumya lancar saja tapi setelah mendownload aplikasi bca lagi ko sangat susah harus ke bank padahal dulu cuma aktifin melalui hp,3,BCA
2023-05-03 09:27:26,Rezky Aditiya,ada apa ini sama mbanking nya saya coba aktifkan di hp baru kok gak bisa bisa nunggu terlalu lama sampai ke bank bertanya ke cs cabang ngasih solusi tpi ttp aja gak bekerja pulsa ada kuota ada alasan jaringan terputus terus wifi ada mau aktifasi ke hp baru aja kok seribet ini ya,2,BCA
2023-05-02 17:10:24,Eddy Subowo,mau cek saldo aja susah banget sekarang malah minta update terus nih apk lama kelamaan bikin emosi jiwa pas lagi di butuhin error pas ga lagi butuh gampang tolong dong di perbaiki server nya jangan nyusahin nasabah mau transaksi terima kasih,1,BCA
2023-05-01 20:21:47,Rahman Ar,lumayan bagus cuman ada sedikit yang gak suka kenapa setiap top up dana atau yang lain nya kena admin yang lain gak ada admin kalo top up tolong di perbaiki lagi biar sama sama geratis dan enak juga buat pengguna bca mobile,4,BCA
2023-05-01 11:05:51,dedoylicious,untuk resi transaksi dibuat yang lebih bagus utk di sharesave krn kdng untuk relasi sederhana bagus tp jangan hambar banget desainnya,4,BCA
2023-04-30 04:24:12,Uly Sulistiawati,min mau tanya dong setiap mau cek saldo flazz kenapa aplikasinya selalu keluar terus ya pas kita tempelin kartunya di hp nfc jadi mental gitu dan kita mesti login apknya lagi setiap diulang selalu mental udh seminggu ini dari awal instal apk bca mobile ga pernah ada masalah saya udh coba ke beberapa kartu flazz lain juga sama nfc hp saya masih berfungsi baik karna kalo pake apk bank sebelah bisa mohon penecerahannya min terima kasih,5,BCA
2023-04-29 23:37:20,Kiki Deva,kenapa aplikasi bca saya tidak menampilkan mutasi rekening saya yang masuk ya aplikasi nya kadang suka erorr cuma takut aja kalau saldo berkurang gak tauu padahal mau cek saldo udah masuk belum tapi di mutasi rekening tidak ada transaksi padahal saya hari itu melakukan beberapa transaksi pakai bca mobile mohon ditingkatkan lagii pengamanan dan pelayanannya,4,BCA
2023-04-29 22:39:35,Novry Dotulong,katanya gampang buka rekening lewat bca mobile padahal sampe sekarang sms balasan verifikasi tidak di balas padahal sudah dan suda di cobe berkali kali tetap sama lebih baik buka di bank sebelah bca ngga jelas,1,BCA
2023-04-29 21:54:37,Hello Dear,tampilan nya agak kaku yah dan ketinggalan banget g kek si kuning yg tampilannya oke tapi performa sangat ok sangat baik lagi apabila tampilan bca mobile nya di dipercantik lagi mungkin nasabah lebih nyaman menggunakannya semoga dapat jadi koreksi buat bca agar lebih baik kedepannya,4,BCA
2023-04-29 10:01:13,Sintannia Erlita,saya transaksi pembayaran keterangan nya decline trus sudah dicoba bekali kali akhirnya bisa padahal saldo saya masih ada trus tiba ada penarikan biaya kor sebanyak 3x di mutasi rekening itu gimna yaa knpa bgitu itu masih mending 3x coba klo saya gagal lebih banyak dri itu lama lama saldo saya bisa berkurang lebih bnyk,1,BCA
2023-04-28 10:28:37,yulia farkha,kali ini kecewa banget sama bca bagus sih di update untuk keamanan pakai verifikasi tapi kok susah amat wajah tempat foto hasil foto semua suda terang hp juga ga jelek amat kamera nya tapi tetep aja 10x kali lebih loh gak bisa verifikasi mempersulit ini nama nya apa harus pindah ke yg lain bank elit verifikasi update sulit,1,BCA
2023-04-28 05:16:26,Maulana a,kenapa sekarang aplikasi ini sering errorcontohnya disuruh aktivasi upang dengan alasan sim card yg digunakan tidak sesuaipadahal saya ga pernah gonta ganti sim card sama sekalimohon di perbaiki lagi aplikasinya kak,1,BCA
2023-04-27 23:32:34,Dodi Insan Kamil,beda dari yang laen kalo saingannya itu mentingin tampilan daripada performa alhasil aplikasi jadi lemot sedangkan bca lebih mementingkan performa dari pada tampilan sehingga aplikasi wus wus cuepet banget no lola no lemot transfer langsung wus wus masuk beuh mantap lah,5,BCA
2023-04-27 18:39:43,Arkan Ulumudin,sekarang bca sering error dan mematikan versi web beda banget sama bri walaupun padat tapi pelayanan nya respon cepat hanya tunggu beberapa menit langsung ada solusinya dan juga bisa versi web mudah mudahan bca bisa seperti bank yang lainnya,3,BCA
2023-04-26 15:59:08,Se Ponsel,aplikasi ini sungguh tidak lelet sama sekali tidak pernah ada kesalahan dalam transaksi misalnya bayar tagihan langsung betul terbayarkan saya ada mobile banking lainnya pernah ada masalah dalam pembayaran tagihan di aplikasi mobile nya terbayarkan 2x tapi pada pembayaran yg sebenarnya hanya bayar 1x jadinya saya rugi di bca mobile ini tidak pernah saya merasakan hal seperti itu,5,BCA
2023-04-26 15:47:12,inspirator teknologi,iya sy udah 1 bulan gak bisa lagi pake mbca awalnya gak bisa transfer antar bank hanya ke 1 bank saja lalu beberapa bulan kemudian ke semua bank selain bca gak bisa hanya dapat sesama bca saja lalu aplikasi sy hapus cache dan data nya mau register ulang gak bisa juga ke cs bca minta bawa hp baru lainya lalu ada yg info sim harus di slot 1 sy pindah slot 1 lalu install ulang eh malah minta ngirimin sms register pake pulsa sampe pulsa nya kepake sms an ke register bca terus,5,BCA
2023-04-26 13:00:42,Sajida Nur ulfa,jadiin pelajaran aja jgn pernah ganti hp kalo mau pake mbca paling susah aktivasi dn verifikasi nya bener2 susah jd kalian harus punya 2 hp yg satu buat aplikasi mbca yg satu lg buat ganti2 pake sendiri krena kalo bagi kita yg ganti2 hp pas instal apk mbca bner2 susah verifikasi nya saya udh pernah rasain udah hampir sebulan pgn gunain mbanking gak bisa2 cuma di verifikasi wajah gagal mulu,1,BCA
2023-04-25 17:38:32,Veler Cadut,setelah update mbca saya ga bisa pindah ke hp baru selalu gagal di proses verifikasi sms atau otp padahal untuk otp bangking lain ga ada masalah masuk otp nya tolong diperbaiki min sudah 2 minggu saya ga bisa login mbca di hp baru di hp lama sudah terlanjur logout ga bisa masuk lagi,1,BCA
2023-04-25 09:14:18,Official Rizall Classic,apaan sih mau buka bca mobile buat liat saldo malah dipinta verifikasi uang sudah beberapa kali gagal terus dengan alasan koneksi internet terputus pulsa sudah habis cuma buat kirim sms untuk verifikasi saja mengecewakan kalo terus kaya gini,1,BCA
2023-04-25 00:03:54,Nawawi Pandawa,ini ke 2 kali nya terjadi ya saldo berkurang tapi saldo yang saya kirim gak masuk ke penerima ada apa sih sama bca mobile tolong lah jangan kaya maling ini yg bales pesan robot pula gimana sih bikin kecewa aja,1,BCA
2023-04-24 18:15:55,Shinta Septiana,iya bener kata mereka sekarang makin ribet padahal masuk itu pke nomer yg terdaftar pake pin pake no kartu hp pun harus sama skarang pke ktp dan gk bisa masuk percuma ada mbanking kalo cuma bikin ribet bukan mempermudah malah mempersulit,1,BCA
2023-04-24 16:56:29,abs,simcard yang digunakan tidak sesuai padahal gak dikeluarkan simcardnya ujung ujungnya nanti harus siapin pulsa lagi bakal sms verivikasi makin sering update jadi makin ngaco aplikasinya merugikan customer ini isi lagi habis lagi pulsanya alasan harus pake data sim lah sama aja aplikasi mbanking lain padahal aman2 aja mau pake wifi ato gak juga ga masalah ini makin kesini makin merugikan harus sim1 lah ga pake wifi lah selalu verifikasi ulang lah apa2an bukan mmudahkan mala bkinslit,1,BCA
2023-04-24 04:22:36,St. Aminah.y,knp yah di aplikasi ini saldo tiap minggu berkurang padahal ngga bertransaksi tpi tiap minggu ada potongan 10000 blm potongan tiap bulan dan potongan nya ngga ada di mutasi lg itu potongan untuk apa sih bikin ngga nyaman aja klu jelas untuk its okay aja ini ngga jelas,1,BCA
2023-04-23 21:00:23,Khofifah Shinta Amalia,udah kirim sms berkalikali gaada balesan verifikasinya sampe isi pulsa berulangulang biasanya pulsa 2k cukup ini isi pulsa yg lumayan abis semua sisa 1k wkwk,1,BCA
2023-04-23 17:32:41,Dinandi Heart,minta tolong verifikasi wajah di hilangkan karena menyusahkan tidak bisa tebaca sudah berkali2 di coba dan terus gagal gara2 cuma beda rambut kalau masih belum di bantu atau di perbaiki juga aku hapus aplikasi nya kedepan nya,1,BCA
2023-04-23 14:14:47,Wasil Ladin,menyebalkan kenapa harus verifikasi wajah sma ktp kan buat atm pake ktp sma fto wajah terus berulang2 kali verifaksi ktp sma wajah selalu gagal pdahal udah sesuai ktp dan wajah tetap samaktnya hrus pengkinian data lagi di bang bikin ribeut z ngpain udah serba digital pake harus ke bang kalau semua data udah lengkap,4,BCA
2023-04-23 11:59:47,Samsul Reddevil,nyebelin mau masuk ulang pake verifikasi foto udh gitu lama dan gk berhasil otomatis aplikasi gk bs dipakai karena blm sukses verifikasi fotonya padahal lg butuh sekali buat transaksi,3,BCA
2023-04-21 23:52:50,Satria bayu Purwahaji,cek mutasi hanya tampil uang keluar masuk nominal saldo awal hingga awal tidak tampil pemotongan admin pun tidak tampil jadi percuma punya mbanking harus ke bank juga buat apa mbanking kalau tujuannya mempermudah transaksi,2,BCA
2023-04-21 23:37:16,Muhamad Irvan,kenapa sekarang apk bca sering error cek saldo ga bisa alesannya selalu sedang peningkatan system sampe saldo saya berkurang karena ke tahan oleh system ingat kalian ini transaksi perbankan bukan marketplace dan setiap tlp cs selalu ga ada solusi yang benar2 membantu menyelesaikam masalah jawabannya hanya main aman tanpa ada solusi apapun,1,BCA
2023-04-21 10:56:03,Edi Purwanto,semua sudah oke cuma untuk pembelian voucher isi ulang pengalaman dari teman dan saya sendiri belanja isi ulang saldo berkurang tp vouchernya tidak pernah dapat atau terima,3,BCA
2023-04-20 16:47:38,Kartono Abi,ribet ternyata ga seperti mobile yg lain pakai segala video call udh gitu pas di pakai sinyal turun suara sangat lirih mohon di bikin lebih praktis lagi toh pengisian semua form data sdh semua jg foto identitas dan tanda tangan kenapa ga cukup foto selfie aja,2,BCA
2023-04-20 00:47:06,Arum Dhayu,tolong yaa untuk pihak bca untuk penarikan atm nya kalau bisa uangnya jangan jelek banget mesti kok gak pernah bagus atau baru dan kadang ada yang sobek sedikit masak kalah sama bank sebelah bagus gak jelek dan gak sobek tolonglah untuk diperbaiki untuk kedepannya demi nama baik bank bca jugakrna sangat merugikan nasabah terimakasih,1,BCA
2023-04-19 14:37:21,Ahmad Fauzi,setelah di update malah jadi ga bisa masukmalah mnta verifikasi ulang di verifikasi malah tetep gagal teruspadahal pulsa ada,2,BCA
2023-04-19 14:33:56,Erwin Ramadan,sekarang agak ribet herus verifikasi data tapi saat verifikasi gagal terus tidak mempermudah nasabah jadi sekarang saya gk bisa trabsaksi apa2 di bca mobile,1,BCA
2023-04-19 09:04:17,Agus wIJANA,kecewa akhir2 inimoso baru ganti hp verifikasi data gagal mulujadi ngga bisa digunakandulu langsung lancar mau hapus data ganti hp bisa langsung login ok hallo bca sudah telp balik thanks solusinya cepet telp sore hallo bcapaginya sudah ditlp balikdan sekarang sudah bisa lagimantap,5,BCA
2023-04-18 22:06:29,Raudatul Balqis,saya sudah mengisi pulsa 30 ribu verifikasi sms sudah masuk verifikasi mobile bca sedang proses trus sudah di coba 7 kali jaringan tidak tersedia saya coba dari jam 5 sore sampai jam 10 malam padahal jaringan lancar banget pulsa saya juga tersedot 20 ribu tolong di perbaiki sangat kecewa,1,BCA
2023-04-17 06:50:25,Rusly Hambali,ntah ada apa sama apk bca skrgudah 2 hari saya coba aktifasi di hp baru saya tidak bisa teruspadahal pulsa saya cukup dan jaringan stabil tapi hasilnya masih sama saja sampe sekarang jadi agak ribet sih saya yg biasa menggunakan apk ini agar bisa berbayar dengan mudah menggunakan qrisskrg jadi agak repot karna harus antri ambil cash dulu ke atm terdekat,2,BCA
2023-04-16 09:20:50,Achille Roomshean,kenapa jadi ngeselin gini sih nih aplikasi kenapa jadi error terus saya install ulang lalu daftar ulang juga gak berhasil karena masalah jaringan sayayg bener aja jaringan saya stabil gitu tolong dibenerin yg benar lah aplikasi nya karena saya sangat butuh aplikasi ini,1,BCA
2023-04-15 22:52:20,Puspa Wr,setelah dibantu di kantor cabang sampe hampir 15jam tanpa hasil krna aplikasi bermasalah komplain disini ga lama aplikasinya bisa buat verifikasi uda lancar mbca mybca juga uda bisa next perbaiki aplikasinya biar ga harus ngabisin pulsa smpe 20rb,4,BCA
2023-04-15 08:12:01,Support Team,setiap transaksi tidak ada info ke email bagaimana jika mbca jika dibobol orang kita tdk tahu adanya transaksi mandiri saja sudah ada email dan sidik jari gratis agar mengurangi efek rekening dibobol ditunggu secepatnya perubahannya,4,BCA
